Artículo,Fuente Suministro,Inventario,Backorder,Importancia RFM,Alerta,Monto USD,Última Compra,Compras Recomendadas,Recomendacion USD
mr519614,ito koyama - amortiguadores,80.0,0.0,0,verde,10.5,104.0,0,0.0
mwmwc1078,wagner - pastillas,11.0,0.0,0,verde,11.2,18.0,0,0.0
mwmwc1295a,wagner - pastillas,10.0,0.0,0,verde,15.1,100.0,0,0.0
mwmwc1423,wagner - pastillas,31.0,0.0,0,verde,12.2,40.0,0,0.0
mwmwc1451,wagner - pastillas,16.0,0.0,0,verde,8.6,20.0,0,0.0
mwmwc1519,wagner - pastillas,152.0,0.0,0,verde,21.8,200.0,0,0.0
mwmwc1592,wagner - pastillas,154.0,0.0,2,verde,12.5,200.0,0,0.0
mwmwc1679,wagner - pastillas,27.0,0.0,0,verde,10.3,50.0,0,0.0
mwmwc1731,wagner - pastillas,1.0,0.0,0,verde,11.9,10.0,0,0.0
mwmwc1737,wagner - pastillas,5.0,0.0,0,verde,23.5,10.0,0,0.0
mwmwc1852,wagner - pastillas,6.0,0.0,0,verde,12.7,10.0,0,0.0
mwmwc2037,wagner - pastillas,13.0,0.0,0,verde,28.5,20.0,0,0.0
mwmwc462a,wagner - pastillas,7.0,0.0,0,verde,8.0,10.0,0,0.0
mwmwc567,wagner - pastillas,16.0,0.0,0,verde,6.5,20.0,0,0.0
mwmwc768,wagner - pastillas,22.0,0.0,0,verde,10.8,40.0,0,0.0
mwmwc864,wagner - pastillas,8.0,0.0,0,verde,8.7,20.0,0,0.0
mwmwd1012,wagner - pastillas,10.0,0.0,0,verde,9.6,30.0,0,0.0
mwmwd1035,wagner - pastillas,5.0,0.0,0,verde,7.9,20.0,0,0.0
mwmwd1037,wagner - pastillas,11.0,0.0,0,verde,10.6,20.0,0,0.0
mwmwd1041,wagner - pastillas,7.0,0.0,0,verde,7.9,20.0,0,0.0
mwmwd1044,wagner - pastillas,13.0,0.0,0,verde,10.4,20.0,0,0.0
mwmwd1080,wagner - pastillas,3.0,0.0,0,verde,11.2,10.0,0,0.0
mwmwd1107,wagner - pastillas,4.0,0.0,0,verde,16.4,10.0,0,0.0
mwmwd1157,wagner - pastillas,7.0,0.0,0,verde,6.2,50.0,0,0.0
mwmwd1281,wagner - pastillas,8.0,0.0,0,verde,8.5,10.0,0,0.0
mwmwd1304,wagner - pastillas,7.0,0.0,0,verde,9.2,20.0,0,0.0
mwmwd1654,wagner - pastillas,16.0,0.0,0,verde,32.9,30.0,0,0.0
mwmwd233,wagner - pastillas,7.0,0.0,0,verde,5.8,10.0,0,0.0
mwmwd530,wagner - pastillas,9.0,0.0,0,verde,8.2,10.0,0,0.0
mwmwd862,wagner - pastillas,13.0,0.0,0,verde,8.6,10.0,0,0.0
mwmwd865,wagner - pastillas,5.0,0.0,0,verde,6.3,10.0,0,0.0
mwmwd924a,wagner - pastillas,9.0,0.0,0,verde,16.99,20.0,0,0.0
mwmwd961,wagner - pastillas,3.0,0.0,0,verde,6.8,10.0,0,0.0
mwmwd981,wagner - pastillas,15.0,0.0,0,verde,6.8,20.0,0,0.0
mwmwx1362,wagner - pastillas,16.0,0.0,0,verde,7.4,20.0,0,0.0
mz-008,ito koyama - palieres,0.0,0.0,0,verde,6.8,50.0,0,0.0
mz-023,ito koyama - palieres,0.0,0.0,0,verde,5.6,100.0,0,0.0
mz-39,ito koyama - palieres,52.0,0.0,0,verde,6.48,50.0,0,0.0
mzc538,exedy - japon,5.0,0.0,0,verde,25.03,9.0,0,0.0
n009n,ito koyama - resortes,0.0,0.0,0,verde,,,0,
n018n,ito koyama - resortes,0.0,0.0,0,verde,4.5,600.0,0,0.0
n024,ito koyama - resortes,50.0,0.0,0,verde,4.5,160.0,0,0.0
n025,ito koyama - resortes,52.0,0.0,0,verde,4.5,160.0,0,0.0
ni-009,ito koyama - palieres,0.0,0.0,3,verde,7.8,100.0,0,0.0
ni-012,ito koyama - palieres,8.0,0.0,3,verde,6.8,100.0,0,0.0
ni-020,ito koyama - palieres,0.0,0.0,3,verde,6.7,100.0,0,0.0
ni-026,ito koyama - palieres,47.0,0.0,0,verde,9.7,50.0,0,0.0
ni-028,ito koyama - palieres,132.0,0.0,0,verde,7.4,150.0,0,0.0
ni-029,ito koyama - palieres,0.0,0.0,0,verde,8.2,100.0,0,0.0
ni-044,ito koyama - palieres,19.0,0.0,0,verde,10.0,50.0,0,0.0
ni-052,ito koyama - palieres,103.0,0.0,0,verde,7.4,50.0,0,0.0
ni-620,ito koyama - palieres,81.0,0.0,0,verde,6.22,50.0,0,0.0
ni-640,ito koyama - palieres,0.0,0.0,0,verde,7.3,50.0,0,0.0
ni-720,ito koyama - palieres,0.0,0.0,0,verde,8.9,50.0,0,0.0
ni-7327,ito koyama - palieres,64.0,0.0,0,verde,8.4,100.0,0,0.0
ni-7508,ito koyama - palieres,0.0,0.0,0,verde,8.6,50.0,0,0.0
ni-924,ito koyama - palieres,60.0,0.0,0,verde,27.2,50.0,0,0.0
ni-981,ito koyama - palieres,43.0,0.0,0,verde,29.0,50.0,0,0.0
ns511002uf,exedy - japon,34.0,0.0,0,verde,42.55,48.0,0,0.0
ns527036u,exedy - japon,11.0,0.0,0,verde,47.66,30.0,0,0.0
ns541042u,exedy - japon,122.0,0.0,0,verde,29.76,150.0,0,0.0
nsc511,exedy - japon,135.0,0.0,0,verde,21.65,148.0,0,0.0
nsc527,exedy - japon,139.0,0.0,0,verde,26.69,150.0,0,0.0
nsc541,exedy - japon,45.0,0.0,0,verde,17.21,60.0,0,0.0
nsc545,exedy - japon,52.0,0.0,0,verde,53.09,60.0,0,0.0
nsc556,exedy - japon,74.0,0.0,0,verde,24.24,80.0,0,0.0
nsc810,exedy - japon,15.0,0.0,0,verde,109.37,20.0,0,0.0
nsc815,exedy - japon,38.0,0.0,0,verde,95.31,40.0,0,0.0
nsd002u,exedy - japon,61.0,0.0,0,verde,23.13,80.0,0,0.0
nsd004u,exedy - japon,76.0,0.0,0,verde,18.11,80.0,0,0.0
nsd026,exedy - japon,63.0,0.0,0,verde,16.29,80.0,0,0.0
nsd036u,exedy - japon,100.0,0.0,0,verde,21.29,150.0,0,0.0
nsd042u,exedy - japon,102.0,0.0,0,verde,15.63,120.0,0,0.0
nsd043u,exedy - japon,9.0,0.0,0,verde,47.88,20.0,0,0.0
nsd104u,exedy - japon,67.0,0.0,0,verde,38.81,80.0,0,0.0
nsd109u,exedy - japon,134.0,0.0,0,verde,22.79,150.0,0,0.0
nsd210,exedy - japon,17.0,0.0,0,verde,108.34,20.0,0,0.0
nsd215,exedy - japon,34.0,0.0,0,verde,92.29,40.0,0,0.0
o-1311,sakura filter,36.0,0.0,0,verde,4.88,64.0,0,0.0
o-1323,sakura filter,32.0,0.0,0,verde,7.4,10.0,0,0.0
o-1530,sakura filter,92.0,0.0,0,verde,6.73,200.0,0,0.0
o-1532,sakura filter,45.0,0.0,0,verde,3.77,60.0,0,0.0
o-1808,sakura filter,50.0,0.0,0,verde,2.71,50.0,0,0.0
o-2614,sakura filter,92.0,0.0,0,verde,1.78,100.0,0,0.0
o-2629,sakura filter,146.0,0.0,0,verde,2.37,100.0,0,0.0
o-5302,sakura filter,451.0,0.0,0,verde,3.95,240.0,0,0.0
o-7950,sakura filter,204.0,0.0,0,verde,0.85,100.0,0,0.0
op-011,ito koyama - palieres,370.0,0.0,2,verde,5.62,500.0,0,0.0
op-013,ito koyama - palieres,0.0,0.0,2,verde,7.2,100.0,0,0.0
op-100,ito koyama - palieres,59.0,0.0,0,verde,7.73,100.0,0,0.0
op-620,ito koyama - palieres,0.0,0.0,0,verde,6.4,100.0,0,0.0
op-621,ito koyama - palieres,0.0,0.0,0,verde,7.1,100.0,0,0.0
op-630,ito koyama - palieres,49.0,0.0,0,verde,7.0,100.0,0,0.0
op-705,ito koyama - palieres,101.0,0.0,0,verde,8.2,150.0,0,0.0
opn-808,aisin - japon,20.0,0.0,0,verde,19.46,20.0,0,0.0
opn-815,aisin - japon,20.0,0.0,0,verde,26.53,20.0,0,0.0
opt-025,aisin - japon,0.0,0.0,3,verde,43.38,300.0,0,0.0
opt-030,aisin - japon,13.0,0.0,0,verde,22.67,60.0,0,0.0
opt-032,aisin - japon,5.0,0.0,0,verde,19.12,50.0,0,0.0
opt-076,aisin - japon,92.0,0.0,0,verde,37.45,50.0,0,0.0
p20500254t,prextoline - lubricantes,4572.0,0.0,2,verde,1.95,9600.0,0,0.0
p809005500,prextoline - lubricantes,2.0,0.0,2,verde,535.0,2.0,0,0.0
p851405500,prextoline - lubricantes,3.0,0.0,2,verde,480.0,2.0,0,0.0
pc-57010,sakura filter,300.0,0.0,0,verde,1.92,100.0,0,0.0
pe20500254t,prextoline - lubricantes,2303.0,0.0,0,verde,1.55,2400.0,0,0.0
pe25500254t,prextoline - lubricantes,1139.0,0.0,0,verde,1.81,1200.0,0,0.0
peaw68a500,prextoline - lubricantes,1831.0,0.0,2,verde,20.0,2250.0,0,0.0
pf-1155,mann - brasil,193.0,0.0,0,verde,5.722138335704804,150.0,0,0.0
pk1540ci500,prextoline - lubricantes,410.0,0.0,2,verde,39.0,400.0,0,0.0
pl-270x,mann - brasil,72.0,0.0,0,verde,11.144481282234192,104.0,0,0.0
po-83010,sakura filter,140.0,0.0,0,verde,1.02,150.0,0,0.0
pp05300055,valvoline,26.0,0.0,0,verde,660.0,30.0,0,0.0
pp05300100,valvoline,378.0,0.0,3,verde,16.31,510.0,0,0.0
pp103000100,valvoline,263.0,0.0,2,verde,16.31,300.0,0,0.0
pp10300025,valvoline,44.0,0.0,0,verde,4.99,204.0,0,0.0
pp10405500,valvoline,17.0,0.0,2,verde,600.0,20.0,0,0.0
pp530,valvoline,0.0,0.0,0,verde,21.3,204.0,0,0.0
pu-10003/2x,mann - brasil,0.0,0.0,0,verde,39.82179915904999,24.0,0,0.0
pu-1058/1x,mann - brasil,6.0,0.0,0,verde,14.800821633338929,30.0,0,0.0
pu-9015z,mann - brasil,34.0,0.0,0,verde,19.23740070462227,60.0,0,0.0
pu-911,mann - brasil,31.0,0.0,0,verde,11.930421613454818,68.0,0,0.0
r20500500,valvoline,6.0,0.0,0,verde,45.0,50.0,0,0.0
rn-671,ito koyama - palieres,64.0,0.0,0,verde,9.2,50.0,0,0.0
rn-671a,ito koyama - palieres,0.0,0.0,0,verde,9.4,50.0,0,0.0
rov1030sn5500,rover - usa,28.0,0.0,2,verde,339.0,44.0,0,0.0
rov1540025,rover - usa,648.0,0.0,1,verde,2.42,1008.0,0,0.0
rov20500254t,rover - usa,1862.0,0.0,2,verde,2.58,2016.0,0,0.0
rovatfd025,rover - usa,876.0,0.0,3,verde,2.17,1008.0,0,0.0
rto005,ito koyama - direccion,2.0,0.0,0,verde,4.18,180.0,0,0.0
rxfc113640bep,wagner locked - usa,6247.0,0.0,3,verde,1.52,6912.0,0,0.0
rxfc113641b,wagner locked - usa,2242.0,0.0,3,verde,5.1,4320.0,0,0.0
rxfc113641bep,wagner locked - usa,2388.0,0.0,3,verde,3.39,2592.0,0,0.0
s-overoles,sin definicion,0.0,0.0,0,verde,205.15098173932617,50.0,0,0.0
s-polos,sin definicion,0.0,0.0,0,verde,26.124001043264908,400.0,0,0.0
sb-010,ito koyama - palieres,12.0,0.0,0,verde,7.2,50.0,0,0.0
sb-022,ito koyama - palieres,0.0,0.0,0,verde,7.4,50.0,0,0.0
sb003,ito koyama - resortes,228.0,0.0,0,verde,6.28,160.0,0,0.0
sb004n,ito koyama - resortes,0.0,0.0,0,verde,4.85,160.0,0,0.0
scdw-504,seco - embragues,515.0,0.0,2,verde,11.67,600.0,0,0.0
schd-108,seco - embragues,27.0,0.0,0,verde,19.71,30.0,0,0.0
schd-125,seco - embragues,16.0,0.0,0,verde,26.84,50.0,0,0.0
schd-483,seco - embragues,250.0,0.0,2,verde,16.5,339.0,0,0.0
schd-644,seco - embragues,159.0,0.0,0,verde,21.3,800.0,0,0.0
scki-459,seco - embragues,14.0,0.0,0,verde,18.51,200.0,0,0.0
scki-571,seco - embragues,44.0,0.0,0,verde,15.2,60.0,0,0.0
scki-637,seco - embragues,41.0,0.0,0,verde,16.0,50.0,0,0.0
scns-086,seco - embragues,15.0,0.0,0,verde,15.03,50.0,0,0.0
sct-001,aisin - japon,0.0,0.0,0,verde,61.68,30.0,0,0.0
sddw-508,seco - embragues,525.0,0.0,2,verde,10.71,600.0,0,0.0
sdhd-084,seco - embragues,15.0,0.0,0,verde,27.27,50.0,0,0.0
sdhd-295,seco - embragues,90.0,0.0,0,verde,15.61,150.0,0,0.0
sdhd-484,seco - embragues,257.0,0.0,2,verde,17.55,350.0,0,0.0
sdhd-640,seco - embragues,43.0,0.0,0,verde,18.89,50.0,0,0.0
sdhd-649,seco - embragues,219.0,0.0,0,verde,23.14,800.0,0,0.0
sdki-440,seco - embragues,74.0,0.0,0,verde,13.81,120.0,0,0.0
sdki-453,seco - embragues,29.0,0.0,0,verde,20.26,200.0,0,0.0
sdki-566,seco - embragues,42.0,0.0,0,verde,16.81,100.0,0,0.0
sf-1911-10,sakura filter,288.0,0.0,0,verde,1.29,100.0,0,0.0
sf-1913-30,sakura filter,0.0,0.0,1,verde,2.9,200.0,0,0.0
sf-38010,sakura filter,137.0,0.0,0,verde,18.0,270.0,0,0.0
sf-57020-25,sakura filter,0.0,0.0,0,verde,,,0,
sf-88040,sakura filter,0.0,0.0,0,verde,,,0,
sfc-1306-10b,sakura filter,202.0,0.0,0,verde,6.34,330.0,0,0.0
sfc-1902-30,sakura filter,259.0,0.0,0,verde,4.84,40.0,0,0.0
sfc-2202,sakura filter,104.0,0.0,0,verde,2.9,120.0,0,0.0
sfc-2203,sakura filter,0.0,0.0,0,verde,5.63,36.0,0,0.0
sfc-24020,sakura filter,166.0,0.0,0,verde,7.8,204.0,0,0.0
sfc-24030,sakura filter,24.0,0.0,0,verde,5.8,24.0,0,0.0
sfc-2901,sakura filter,30.0,0.0,0,verde,6.5,24.0,0,0.0
sfc-38020-02,sakura filter,109.0,0.0,0,verde,8.0,24.0,0,0.0
sfc-38110,sakura filter,50.0,0.0,0,verde,17.0,96.0,0,0.0
sfc-51170,sakura filter,21.0,0.0,0,verde,1.54,200.0,0,0.0
sfc-5301-10b,sakura filter,170.0,0.0,3,verde,13.65,96.0,0,0.0
sfc-5304-10b,sakura filter,47.0,0.0,0,verde,13.65,132.0,0,0.0
sfc-53050-30,sakura filter,344.0,0.0,0,verde,5.95,132.0,0,0.0
sfc-5504-30,sakura filter,64.0,0.0,0,verde,8.75,100.0,0,0.0
sfc-55170,sakura filter,66.0,0.0,2,verde,10.88,120.0,0,0.0
sfc-55220,sakura filter,33.0,0.0,3,verde,10.0,48.0,0,0.0
sfc-5706,sakura filter,137.0,0.0,0,verde,3.44,24.0,0,0.0
sfc-57190,sakura filter,62.0,0.0,0,verde,6.62,120.0,0,0.0
sfc-7104-02,sakura filter,58.0,0.0,0,verde,4.5,48.0,0,0.0
sfc-76140-30,sakura filter,81.0,0.0,0,verde,7.07,60.0,0,0.0
sfc-76170-30,sakura filter,93.0,0.0,0,verde,4.4,48.0,0,0.0
sfc-7912-10,sakura filter,182.0,0.0,0,verde,4.5,120.0,0,0.0
sfc-7912-10b,sakura filter,74.0,0.0,0,verde,7.8,120.0,0,0.0
sfc-7912-30b,sakura filter,111.0,0.0,0,verde,8.58,144.0,0,0.0
sfc-79150,sakura filter,357.0,0.0,0,verde,13.65,378.0,0,0.0
sfc-7920-10,sakura filter,170.0,0.0,0,verde,5.94,12.0,0,0.0
sfc-8801-10b,sakura filter,164.0,0.0,0,verde,5.8,100.0,0,0.0
sfc-89020,sakura filter,0.0,0.0,0,verde,,,0,
sk-026,ito koyama - palieres,68.0,0.0,0,verde,5.2,50.0,0,0.0
sk-110,ito koyama - palieres,59.0,0.0,0,verde,6.72,150.0,0,0.0
sk-120,ito koyama - palieres,0.0,0.0,0,verde,7.9,50.0,0,0.0
sk-130,ito koyama - palieres,119.0,0.0,2,verde,6.5,200.0,0,0.0
sk-610,ito koyama - palieres,33.0,0.0,0,verde,5.42,100.0,0,0.0
sk-610a,ito koyama - palieres,0.0,0.0,0,verde,5.9,100.0,0,0.0
sk-611,ito koyama - palieres,49.0,0.0,0,verde,7.0,100.0,0,0.0
sk-621,ito koyama - palieres,0.0,0.0,0,verde,6.5,100.0,0,0.0
sk-901,ito koyama - palieres,81.0,0.0,0,verde,6.92,150.0,0,0.0
sk013n,ito koyama - resortes,0.0,0.0,0,verde,6.62,288.0,0,0.0
sk014n,ito koyama - resortes,0.0,0.0,0,verde,9.35,420.0,0,0.0
sk017n,ito koyama - resortes,0.0,0.0,0,verde,5.46,200.0,0,0.0
sk019n,ito koyama - resortes,0.0,0.0,0,verde,5.25,152.0,0,0.0
sk022,ito koyama - resortes,474.0,0.0,0,verde,4.5,448.0,0,0.0
sk022n,ito koyama - resortes,0.0,0.0,0,verde,4.5,448.0,0,0.0
sk023n,ito koyama - resortes,0.0,0.0,0,verde,4.3,400.0,0,0.0
sk17fa-e,plumillas - sakura,774.0,0.0,1,verde,1.29,1000.0,0,0.0
sk18fa-e,plumillas - sakura,23.0,0.0,1,verde,1.29,500.0,0,0.0
sk19fa-e,plumillas - sakura,28.0,0.0,0,verde,1.31,200.0,0,0.0
sk21fa-e,plumillas - sakura,593.0,0.0,1,verde,1.31,995.0,0,0.0
sk22,plumillas - sakura,243.0,0.0,1,verde,1.14,200.0,0,0.0
sk24fa-e,plumillas - sakura,166.0,0.0,0,verde,1.48,200.0,0,0.0
sk26fa-e,plumillas - sakura,339.0,0.0,0,verde,1.48,200.0,0,0.0
skf-6200-2z/c3,skf - rodajes,35.0,0.0,0,verde,0.96,150.0,0,0.0
skhd-6449-lb,seco - embragues,119.0,0.0,0,verde,45.72,200.0,0,0.0
srb-010,seco - embragues,172.0,0.0,0,verde,7.71,200.0,0,0.0
srb-40,seco - embragues,22.0,0.0,0,verde,8.0,50.0,0,0.0
srhy001,ito koyama - cremalleras,12.0,0.0,0,verde,32.0,30.0,0,0.0
srhy002,ito koyama - cremalleras,35.0,0.0,0,verde,58.0,20.0,0,0.0
srhy003,ito koyama - cremalleras,22.0,0.0,0,verde,50.0,30.0,0,0.0
srhy004,ito koyama - cremalleras,20.0,0.0,0,verde,32.0,20.0,0,0.0
srhy005,ito koyama - cremalleras,26.0,0.0,0,verde,32.0,30.0,0,0.0
srhy010,ito koyama - cremalleras,37.0,0.0,0,verde,38.0,40.0,0,0.0
srki002,ito koyama - cremalleras,3.0,0.0,0,verde,42.0,20.0,0,0.0
srmi002,ito koyama - cremalleras,15.0,0.0,0,verde,110.0,10.0,0,0.0
srni004,ito koyama - cremalleras,14.0,0.0,0,verde,70.0,10.0,0,0.0
srsk001,ito koyama - cremalleras,38.0,0.0,0,verde,60.0,40.0,0,0.0
srsk003,ito koyama - cremalleras,20.0,0.0,0,verde,85.0,20.0,0,0.0
srto003,ito koyama - cremalleras,19.0,0.0,2,verde,32.0,34.0,0,0.0
srto005,ito koyama - cremalleras,17.0,0.0,0,verde,59.0,30.0,0,0.0
srto008,ito koyama - cremalleras,28.0,0.0,0,verde,64.0,30.0,0,0.0
srto009,ito koyama - cremalleras,21.0,0.0,0,verde,40.0,30.0,0,0.0
srto012,ito koyama - cremalleras,13.0,0.0,0,verde,53.0,20.0,0,0.0
srto013,ito koyama - cremalleras,12.0,0.0,0,verde,38.0,40.0,0,0.0
srto016,ito koyama - cremalleras,12.0,0.0,0,verde,40.0,20.0,0,0.0
srvw002,ito koyama - cremalleras,27.0,0.0,0,verde,58.0,30.0,0,0.0
ssucp20516,nas - chumaceras,11.0,0.0,0,verde,10.5,50.0,0,0.0
ssucp20824,nas - chumaceras,14.0,0.0,0,verde,18.9,50.0,0,0.0
szc512,exedy - japon,15.0,0.0,0,verde,19.39,20.0,0,0.0
szc522,exedy - japon,8.0,0.0,0,verde,32.61,8.0,0,0.0
szc527,exedy - japon,109.0,0.0,0,verde,20.47,120.0,0,0.0
szd027u,exedy - japon,67.0,0.0,0,verde,21.44,80.0,0,0.0
szd039,exedy - japon,37.0,0.0,0,verde,21.01,40.0,0,0.0
t017n,ito koyama - resortes,0.0,0.0,0,verde,8.4,152.0,0,0.0
t019,ito koyama - resortes,116.0,0.0,3,verde,6.72,248.0,0,0.0
t025n,ito koyama - resortes,0.0,0.0,0,verde,,,0,
t028n,ito koyama - resortes,0.0,0.0,0,verde,3.94,304.0,0,0.0
t029,ito koyama - resortes,0.0,0.0,1,verde,3.99,152.0,0,0.0
t030,ito koyama - resortes,0.0,0.0,0,verde,4.62,152.0,0,0.0
t031,ito koyama - resortes,0.0,0.0,2,verde,4.41,160.0,0,0.0
t038n,ito koyama - resortes,0.0,0.0,0,verde,4.5,744.0,0,0.0
t040,ito koyama - resortes,0.0,0.0,0,verde,6.1,184.0,0,0.0
t041,ito koyama - resortes,70.0,0.0,0,verde,6.1,184.0,0,0.0
t041n,ito koyama - resortes,0.0,0.0,0,verde,,,0,
t1001,ito koyama - trapecios,24.0,0.0,1,verde,10.43,80.0,0,0.0
t1002,ito koyama - trapecios,24.0,0.0,1,verde,10.43,80.0,0,0.0
t1013,ito koyama - trapecios,56.0,0.0,0,verde,10.43,80.0,0,0.0
t1014,ito koyama - trapecios,58.0,0.0,0,verde,10.43,80.0,0,0.0
t1021,ito koyama - trapecios,33.0,0.0,0,verde,16.67,60.0,0,0.0
t1022,ito koyama - trapecios,6.0,0.0,0,verde,16.67,35.0,0,0.0
t1047,ito koyama - trapecios,17.0,0.0,2,verde,9.86,80.0,0,0.0
t1060,ito koyama - trapecios,3.0,0.0,0,verde,9.86,40.0,0,0.0
t1070,ito koyama - trapecios,37.0,0.0,2,verde,3.19,400.0,0,0.0
t1077,ito koyama - trapecios,14.0,0.0,0,verde,8.84,40.0,0,0.0
t1081,ito koyama - trapecios,168.0,0.0,3,verde,9.57,50.0,0,0.0
t1082,ito koyama - trapecios,195.0,0.0,3,verde,9.57,50.0,0,0.0
t1084,ito koyama - trapecios,115.0,0.0,3,verde,21.74,100.0,0,0.0
t1096,ito koyama - trapecios,23.0,0.0,0,verde,10.15,60.0,0,0.0
t1097,ito koyama - trapecios,20.0,0.0,0,verde,10.15,60.0,0,0.0
t1100,ito koyama - trapecios,19.0,0.0,1,verde,8.41,60.0,0,0.0
t1101,ito koyama - trapecios,16.0,0.0,1,verde,8.41,54.0,0,0.0
t1108,ito koyama - trapecios,49.0,0.0,0,verde,18.55,70.0,0,0.0
t1112,ito koyama - trapecios,17.0,0.0,0,verde,9.28,30.0,0,0.0
t1113,ito koyama - trapecios,17.0,0.0,0,verde,9.28,30.0,0,0.0
t1114,ito koyama - trapecios,27.0,0.0,0,verde,21.75,20.0,0,0.0
t1126,ito koyama - trapecios,35.0,0.0,0,verde,13.33,60.0,0,0.0
t1127,ito koyama - trapecios,31.0,0.0,0,verde,13.33,60.0,0,0.0
t1146,ito koyama - trapecios,26.0,0.0,0,verde,9.86,40.0,0,0.0
t1147,ito koyama - trapecios,33.0,0.0,0,verde,9.86,80.0,0,0.0
t1149,ito koyama - trapecios,56.0,0.0,0,verde,10.43,60.0,0,0.0
t1152,ito koyama - trapecios,151.0,0.0,0,verde,3.19,100.0,0,0.0
t1159,ito koyama - trapecios,28.0,0.0,0,verde,13.04,40.0,0,0.0
t1160,ito koyama - trapecios,26.0,0.0,0,verde,13.04,40.0,0,0.0
t1161,ito koyama - trapecios,11.0,0.0,0,verde,9.28,20.0,0,0.0
t1162,ito koyama - trapecios,10.0,0.0,0,verde,9.28,20.0,0,0.0
t1190,ito koyama - trapecios,8.0,0.0,0,verde,23.19,20.0,0,0.0
t1191,ito koyama - trapecios,6.0,0.0,0,verde,23.19,20.0,0,0.0
t1193,ito koyama - trapecios,10.0,0.0,0,verde,15.65,40.0,0,0.0
t1194,ito koyama - trapecios,62.0,0.0,0,verde,26.09,59.0,0,0.0
t1195,ito koyama - trapecios,65.0,0.0,0,verde,26.09,59.0,0,0.0
t1200,ito koyama - trapecios,12.0,0.0,0,verde,16.23,20.0,0,0.0
t1201,ito koyama - trapecios,14.0,0.0,0,verde,16.23,20.0,0,0.0
t1204,ito koyama - trapecios,8.0,0.0,0,verde,17.1,20.0,0,0.0
t1205,ito koyama - trapecios,9.0,0.0,0,verde,17.1,20.0,0,0.0
t1210,ito koyama - trapecios,31.0,0.0,0,verde,27.54,40.0,0,0.0
t1211,ito koyama - trapecios,32.0,0.0,0,verde,27.54,40.0,0,0.0
t1216,ito koyama - trapecios,27.0,0.0,0,verde,13.91,40.0,0,0.0
t1217,ito koyama - trapecios,30.0,0.0,0,verde,13.91,40.0,0,0.0
t1222,ito koyama - trapecios,19.0,0.0,0,verde,11.01,40.0,0,0.0
t1223,ito koyama - trapecios,17.0,0.0,0,verde,11.01,40.0,0,0.0
t1232,ito koyama - trapecios,8.0,0.0,0,verde,10.43,20.0,0,0.0
t1233,ito koyama - trapecios,7.0,0.0,0,verde,10.43,20.0,0,0.0
tb-1374/13x,mann - brasil,582.0,0.0,0,verde,15.623089501857757,201.0,0,0.0
tc-4301,sakura filter,138.0,0.0,0,verde,3.0,50.0,0,0.0
tc-56010,sakura filter,115.0,0.0,0,verde,20.15,102.0,0,0.0
te-11050,sakura filter,60.0,0.0,0,verde,4.15,60.0,0,0.0
te-13020,sakura filter,81.0,0.0,0,verde,5.5,126.0,0,0.0
tgts-002,aisin - japon,5.0,0.0,0,verde,112.28,10.0,0,0.0
tjbyd02,ito koyama - tricetas,112.0,0.0,0,verde,2.85,200.0,0,0.0
tjbyd03,ito koyama - tricetas,74.0,0.0,0,verde,2.25,200.0,0,0.0
tjch01,ito koyama - tricetas,149.0,0.0,0,verde,2.15,200.0,0,0.0
tjch02,ito koyama - tricetas,607.0,0.0,0,verde,1.9,800.0,0,0.0
tjch03,ito koyama - tricetas,169.0,0.0,0,verde,2.3,250.0,0,0.0
tjch04,ito koyama - tricetas,119.0,0.0,0,verde,1.79,200.0,0,0.0
tjdw01,ito koyama - tricetas,1826.0,0.0,0,verde,1.45,2000.0,0,0.0
tjfd01,ito koyama - tricetas,133.0,0.0,0,verde,4.75,200.0,0,0.0
tjft01,ito koyama - tricetas,155.0,0.0,0,verde,2.19,200.0,0,0.0
tjhn01,ito koyama - tricetas,157.0,0.0,0,verde,4.15,200.0,0,0.0
tjhn02,ito koyama - tricetas,258.0,0.0,0,verde,4.15,300.0,0,0.0
tjhy02,ito koyama - tricetas,786.0,0.0,0,verde,2.1,1000.0,0,0.0
tjhy03,ito koyama - tricetas,94.0,0.0,0,verde,4.25,200.0,0,0.0
tjhy05,ito koyama - tricetas,251.0,0.0,0,verde,1.85,349.0,0,0.0
tjhy06,ito koyama - tricetas,149.0,0.0,0,verde,1.9,200.0,0,0.0
tjhy07,ito koyama - tricetas,93.0,0.0,0,verde,1.84,200.0,0,0.0
tjhy09,ito koyama - tricetas,237.0,0.0,0,verde,2.35,300.0,0,0.0
tjhy10,ito koyama - tricetas,63.0,0.0,0,verde,4.6,200.0,0,0.0
tjki01,ito koyama - tricetas,111.0,0.0,0,verde,1.45,300.0,0,0.0
tjki05,ito koyama - tricetas,920.0,0.0,0,verde,1.79,1200.0,0,0.0
tjki06,ito koyama - tricetas,120.0,0.0,0,verde,4.1,250.0,0,0.0
tjki07,ito koyama - tricetas,117.0,0.0,0,verde,2.19,200.0,0,0.0
tjmi01,ito koyama - tricetas,53.0,0.0,0,verde,2.88,100.0,0,0.0
tjmi02,ito koyama - tricetas,166.0,0.0,0,verde,2.6,200.0,0,0.0
tjni01,ito koyama - tricetas,351.0,0.0,0,verde,2.45,400.0,0,0.0
tjni02,ito koyama - tricetas,683.0,0.0,0,verde,2.9,750.0,0,0.0
