Fecha,Artículo,Fuente Suministro,Inventario,Compras Recomendadas,Demanda Mensual,Meses proteccion,Alerta,Lead Time,Margen,Ultima fecha,Monto USD,Última Compra,Recomendacion USD,Importancia RFM,Backorder,holgura,quebro,va_a_quebrar,consumiendo_proteccion
2024-12-01,mz-009,ito koyama - palieres,23.0,50,4.0,1.5258194519667128,verde,6,0.5464345934109317,2023-03-08,7.67,60.0,383.5,0,,5.75,0,0,0
2024-06-01,hu-1077/2z,mann - brasil,0.0,50,4.0,5.855908696920288,rojo,4,0.5026605773102567,2023-04-12,7.81,204.0,390.5,1,,0.0,1,0,1
2024-12-01,a-65660,sakura filter,40.0,50,6.5,1.6782634022516483,verde,6,0.614967846587783,2023-10-25,2.26,100.0,112.99999999999999,1,,6.153846153846154,0,0,0
2024-12-01,54303-50a00,ito koyama - amortiguadores,39.0,50,3.0,1.1013459778666117,verde,6,0.6740661171528306,2023-07-25,9.5,102.0,475.0,1,,13.0,0,0,0
2024-12-01,to-843,ito koyama - palieres,0.0,150,25.0,1.5297494348204,rojo,6,0.5718292571217785,2024-10-24,8.1,100.0,1215.0,2,,0.0,1,0,1
2024-12-01,sfc-7103-30,sakura filter,0.0,100,15.1054645519292,1.3100558004299756,rojo,6,0.9902345226242079,2024-10-31,5.4,240.0,540.0,2,,0.0,1,0,1
2024-10-01,t1167,ito koyama - trapecios,0.0,50,2.0,0.8539125638299665,rojo,6,0.6082776539090804,2023-06-14,10.1,40.0,505.0,0,,0.0,1,0,1
2025-01-01,as-6905-s,sakura filter,0.0,300,42.38032900000001,0.8423936051376453,rojo,6,0.9045026038040533,2024-10-16,8.14,108.0,2442.0,3,,0.0,1,0,1
2024-11-01,ds-006,aisin - japon,8.0,50,3.0,0.8906233078822998,verde,6,0.42179435687852457,2024-01-11,16.25,30.0,812.5,0,,2.6666666666666665,0,0,0
2024-12-01,dt195/65r15,deestone,60.0,150,19.998324076334633,0.8632061584630564,verde,6,0.48627695871177434,2024-09-20,24.63,100.0,3694.5,1,,3.0002514096169715,0,0,0
2025-01-01,334471,ito koyama - amortiguadores,29.0,50,3.0,5.018714974971183,verde,6,0.6604576948334051,2024-02-29,11.5,52.0,575.0,2,,9.666666666666666,0,0,0
2025-01-01,334470,ito koyama - amortiguadores,0.0,50,6.0,1.0553930999092598,rojo,6,0.6762776163865901,2024-02-29,11.6,52.0,580.0,2,,0.0,1,0,1
2024-05-01,17036,narva,0.0,50,10.0,1.462494064565354,rojo,4,0.5177758978853084,2022-06-21,0.26301947236061096,200.0,13.150973618030548,0,,0.0,1,0,1
2025-01-01,xu22hdr9,denso - bujias - japon,212.0,150,48.0,1.4233901792288977,verde,3,0.369828035702994,2024-08-26,3.35,288.0,502.5,3,,4.416666666666667,0,0,0
2024-11-01,sk020,ito koyama - resortes,10.0,50,4.0,1.8443427013437605,verde,6,0.6099533621626856,2024-01-22,4.41,200.0,220.5,0,,2.5,0,0,0
2024-10-01,asz001,ito koyama - direccion,0.0,150,18.751183827718098,0.3833332844648101,rojo,6,0.6470179406813232,2022-08-15,2.28,240.0,341.99999999999994,0,,0.0,1,0,1
2023-10-01,tho002,ito koyama - direccion,0.0,150,21.0,0.5913630479427668,rojo,6,0.7122359997154892,2023-05-19,3.08,120.0,462.0,0,,0.0,1,0,1
2024-09-01,w-950/12,mann - brasil,0.0,50,12.484024282032681,0.40904314596433883,rojo,4,0.4678838047382216,2023-10-12,7.73,36.0,386.5,0,,0.0,1,0,1
2025-01-01,54661-3x250,ito koyama - amortiguadores,211.0,150,23.492403666178387,0.7971996252909764,verde,6,0.8192344787535968,2024-09-19,11.45,270.0,1717.5,3,,8.981626699347633,0,0,0
2023-10-01,tho001,ito koyama - direccion,0.0,150,20.747072000000003,0.712020787195428,rojo,6,0.714346650913738,2023-05-19,3.08,120.0,462.0,0,,0.0,1,0,1
2024-12-01,t1154,ito koyama - trapecios,17.0,50,3.5,2.0552184561487206,verde,6,0.5580751987265317,2024-06-11,13.62,40.0,681.0,1,,4.857142857142857,0,0,0
2023-04-01,ety010,ito koyama - direccion,0.0,100,12.588988485818831,2.038861804935093,rojo,6,0.6962005635759917,2022-08-15,1.97,210.0,197.0,0,,0.0,1,0,1
2024-11-01,c-7937,sakura filter,129.0,50,5.5,1.587369800449551,verde,6,0.7058528271102099,2019-02-28,4.41,30.0,220.5,0,,23.454545454545453,0,0,0
2022-11-01,sk24,sin definicion,0.0,0,,,rojo,0,0.6394820703471312,2020-01-31,1.08,1200.0,0.0,0,,0.0,1,0,
2024-12-01,56210-9m900,ito koyama - amortiguadores,18.0,50,6.0,1.2807935425998338,verde,6,0.7491734610745566,2024-02-29,6.4,60.0,320.0,0,,3.0,0,0,0
2025-01-01,ch010,ito koyama - resortes,0.0,100,13.512119257306566,1.805577352962434,rojo,6,0.779809875245068,2024-01-22,4.28,200.0,428.0,3,,0.0,1,0,1
2024-12-01,eo-65150,sakura filter,0.0,150,17.0,0.34467442806366566,rojo,6,0.9030310081813189,2023-09-05,1.95,100.0,292.5,0,,0.0,1,0,1
2025-01-01,c-7607,sakura filter,0.0,100,16.4645512898763,1.36701277316834,rojo,6,0.8701167725803101,2024-02-28,3.84,96.0,384.0,2,,0.0,1,0,1
2024-12-01,17040,narva,1900.0,2600,645.0,0.48455641313090986,verde,4,0.4424112674957281,2024-02-28,0.15182735681533815,6000.0,394.7511277198792,2,,2.945736434108527,0,0,0
2024-09-01,c-25860/5,mann - brasil,122.0,50,3.0,0.41943524640393054,verde,4,0.41444030055957964,2022-06-13,26.644567322731017,30.0,1332.228366136551,0,,40.666666666666664,0,0,0
2024-11-01,pu-707x,mann - brasil,793.0,50,12.0,3.29734431339965,verde,4,-0.2062850915099218,2024-02-03,7.23,60.0,361.5,0,,66.08333333333333,0,0,0
2024-12-01,a-71380-s,sakura filter,49.0,100,11.186728460125408,1.2436738571890027,verde,6,0.9563407968347424,2024-09-30,15.8,52.0,1580.0,2,,4.380190345609827,0,0,0
2024-07-01,eo-2604,sakura filter,0.0,100,10.0,0.3829708431025352,rojo,6,0.7413384394092344,2021-08-27,2.4,50.0,240.0,0,,0.0,1,0,1
2024-06-01,sm029,ito koyama - torretas,0.0,100,16.397569172372865,1.8593651753486378,rojo,6,0.6987772803252195,2023-05-19,4.02,360.0,401.99999999999994,1,,0.0,1,0,1
2024-12-01,553038h304,ito koyama - amortiguadores,17.0,50,3.0,0.7114582486036499,verde,6,0.6337928227786452,2023-07-25,10.6,80.0,530.0,0,,5.666666666666667,0,0,0
2024-12-01,sfc-2901,sakura filter,30.0,50,6.0,0.5129495920172052,verde,6,0.9677588519973911,2023-11-24,6.5,24.0,325.0,0,,5.0,0,0,0
2025-01-01,a-8513,sakura filter,492.0,750,124.0,0.614605368975901,verde,6,1.0534409934726783,2024-10-31,2.1,400.0,1575.0,3,,3.967741935483871,0,0,0
2024-12-01,n023,ito koyama - resortes,83.0,50,8.0,0.2667968432263687,verde,6,0.7460192858998789,2024-01-22,4.5,64.0,225.0,0,,10.375,0,0,0
2024-10-01,mi006,ito koyama - resortes,2.0,100,12.818653333333335,0.39947751910853907,amarillo,6,0.5796855890138788,2023-02-01,7.7,48.0,770.0,0,,0.15602262952218587,0,0,1
2025-01-01,48510-0d591,ito koyama - amortiguadores,0.0,150,23.64990127669398,5.248841671481237,rojo,6,0.8117819627097854,2024-02-29,10.3,70.0,1545.0,3,,0.0,1,0,1
2024-12-01,wk-820/18,mann - brasil,209.0,100,18.5,1.680802000723436,verde,4,0.44289860397386993,2024-04-09,23.976101517677307,50.0,2397.6101517677307,2,,11.297297297297296,0,0,0
2024-12-01,c-18360/2,mann - brasil,82.0,50,11.0,1.851525070647437,verde,4,0.7314151979151272,2024-09-12,11.71,100.0,585.5,0,,7.454545454545454,0,0,0
2025-01-01,as-22470-s,sakura filter,101.0,100,11.0,3.416759052705125,verde,6,0.8251069358264941,2024-04-18,14.11,56.0,1411.0,3,,9.181818181818182,0,0,0
2024-12-01,17109,narva,1970.0,1000,250.0,2.774098215820847,verde,4,0.47746312810709673,2024-05-29,0.14107433557510377,4000.0,141.07433557510376,1,,7.88,0,0,0
2024-05-01,kn44041,tkl - taiwan,8.0,150,25.2,0.4381083376105607,amarillo,4,0.6857489076311046,2022-10-20,4.4,100.0,660.0,0,,0.31746031746031744,0,0,1
2024-11-01,w-719/45,mann - brasil,78.0,50,9.5,0.9793182973300255,verde,4,0.4651226445452722,2024-09-24,6.189232469797135,60.0,309.4616234898568,0,,8.210526315789474,0,0,0
2024-12-01,wk-712/2,mann - brasil,13.0,200,42.0,0.15162677122653015,verde,4,0.5547461219744352,2023-10-05,3.488347578048706,60.0,697.6695156097412,0,,0.30952380952380953,0,0,0
2024-02-01,sdsz-240,seco - embragues,0.0,50,5.000099658966064,0.4533733137480436,rojo,4,0.41323254143472743,2022-08-08,10.44,50.0,522.0,0,,0.0,1,0,1
2024-12-01,as-8801,sakura filter,29.0,50,5.3216156824355005,0.9749158491875006,verde,6,1.1563072612148932,2022-09-05,2.88,60.0,144.0,0,,5.44947281625715,0,0,0
2024-10-01,a-1816,sakura filter,51.0,50,6.503601499999999,0.32918254546257,verde,6,0.687526883300822,2022-10-13,2.66,24.0,133.0,0,,7.841808880817806,0,0,0
2023-12-01,kn44051,tkl - taiwan,0.0,200,42.5,0.5852078959055654,rojo,4,0.6737641550083782,2022-10-20,4.4,500.0,880.0000000000001,1,,0.0,1,0,1
2024-06-01,skgm-276,seco - embragues,0.0,50,6.327338500000001,1.5213905054701542,rojo,4,0.3786125257735509,2022-02-05,33.74,80.0,1687.0,1,,0.0,1,0,1
2024-09-01,a-25410,sakura filter,7.0,50,2.5,0.5849976258261416,verde,6,0.5916613887585692,2019-11-22,30.0,50.0,1500.0,0,,2.8,0,0,0
2024-12-01,hu-1390/x,mann - brasil,40.0,50,6.0,1.3494397557212354,verde,4,0.44475993941119835,2023-02-15,11.111469376087188,64.0,555.5734688043594,0,,6.666666666666667,0,0,0
2024-10-01,t1123,ito koyama - trapecios,6.0,50,2.0,1.16963907063485,verde,6,0.7743576736894262,2024-03-19,15.07,20.0,753.5,0,,3.0,0,0,0
2024-10-01,a-71300,sakura filter,137.0,50,5.0,0.31446603773522014,verde,6,0.4705123187434768,2024-04-18,31.6,40.0,1580.0,1,,27.4,0,0,0
2025-01-01,vv630,valvoline - usa,41.0,50,1.0,1.8633899812498245,verde,3,0.18822770893722018,2023-08-15,122.49,22.0,6124.5,0,,41.0,0,0,0
2024-09-01,50006609,ks - alemania,0.0,100,18.0,2.8375815404369016,rojo,4,0.31220863902254514,2023-02-06,5.384640060663224,120.0,538.4640060663224,0,,0.0,1,0,1
2025-01-01,fc-1807,sakura filter,2655.0,3150,521.1402572823495,0.7125027702146558,verde,6,0.7552670706603833,2024-09-26,2.0,200.0,6300.0,3,,5.094597784184504,0,0,0
2024-10-01,a-14440,sakura filter,84.0,50,6.0,1.668690900373,verde,6,0.6732350019794807,2023-11-27,1.4,40.0,70.0,0,,14.0,0,0,0
2024-12-01,c-1113,sakura filter,0.0,600,99.58194357160615,0.7782962791823858,rojo,6,0.8354770141405978,2024-10-31,1.36,300.0,816.0000000000001,2,,0.0,1,0,1
2022-12-01,03974,spaco - italia,0.0,50,9.0,2.238290671542796,rojo,4,0.583917782424261,,,,,0,,0.0,1,0,1
2025-01-01,55310-h9200,ito koyama - amortiguadores,0.0,150,21.23757044474284,1.4613798367355912,rojo,6,0.6884649928125804,2023-12-23,6.4,80.0,960.0,3,,0.0,1,0,1
2024-10-01,wk-820/1,mann - brasil,61.0,100,18.197975158691406,1.051118168206518,verde,4,0.49158749974186217,2024-02-05,9.518778500556946,60.0,951.8778500556946,1,,3.3520212808327865,0,0,0
2024-11-01,a-2817,sakura filter,160.0,50,5.178903363419201,0.607205841986602,verde,6,0.8390996857321008,2024-02-28,2.72,20.0,136.0,0,,30.894571451197198,0,0,0
2024-12-01,f001,ito koyama - resortes,0.0,50,5.0,1.1254628677422756,rojo,6,0.7938887641113955,2024-01-22,5.24,64.0,262.0,1,,0.0,1,0,1
2024-12-01,di1540ci500,valvoline,14.0,50,15.466327340898875,0.7309499968691802,verde,2,0.40159680732344255,2024-06-12,48.02,30.0,2401.0,2,,0.9051922729566608,0,0,0
2024-12-01,48540-02120,ito koyama - amortiguadores,55.0,100,15.970334186251073,0.3564705452011734,verde,6,0.6653949762999688,2024-09-19,11.3,59.0,1130.0,2,,3.4438853538424845,0,0,0
2023-04-01,skhd-322,seco - embragues,0.0,50,3.542214999999999,2.5390398499680846,rojo,4,0.40761822191645575,2022-02-05,41.17,200.0,2058.5,1,,0.0,1,0,1
2025-01-01,dtx-199,aisin - japon,50.0,100,12.0,2.6273302976605306,verde,6,0.5558768343519686,2024-10-07,34.17,50.0,3417.0,3,,4.166666666666667,0,0,0
2024-07-01,c-18450/1,mann - brasil,0.0,0,0.0,-5.618521259816546,rojo,4,0.6914709600124261,2022-06-14,16.36,100.0,0.0,1,,0.0,1,0,0
2025-01-01,17631,narva,5400.0,2000,499.1768926291733,2.1716478538763786,verde,4,0.526280006350865,2024-09-16,0.5322451972961426,6000.0,1064.4903945922852,3,,10.817808435719263,0,0,0
2024-12-01,o-2629,sakura filter,146.0,50,3.9466331666666665,1.8814914273508372,verde,6,0.6665826682050638,2024-08-29,2.37,100.0,118.5,1,,36.99355725105606,0,0,0
2024-12-01,ni-041a,ito koyama - palieres,35.0,50,6.0,0.4485487572765318,verde,6,0.5257035755161237,2023-12-07,8.9,49.0,445.0,0,,5.833333333333333,0,0,0
2024-12-01,sf-27010,sakura filter,94.0,100,9.0,1.5036964264413486,verde,6,0.8959324692764464,2024-09-17,4.23,100.0,423.00000000000006,0,,10.444444444444445,0,0,0
2024-11-01,a-14480,sakura filter,10.0,150,19.665410500000007,0.6887825631126574,amarillo,6,0.9166355747093935,2022-12-06,1.37,200.0,205.50000000000003,1,,0.508507056082048,0,0,1
2025-01-01,fc-5725,sakura filter,516.0,150,23.0,1.3577629648989111,verde,6,0.6308464003338272,2024-10-22,5.85,180.0,877.5,3,,22.434782608695652,0,0,0
2024-09-01,a-68390,sin definicion,0.0,0,,,rojo,0,0.8482255731560684,2023-12-05,6.77,81.0,0.0,0,,0.0,1,0,
2024-05-01,tkl24030,tkl - taiwan,0.0,850,203.5,0.4377304629480621,rojo,4,0.6972400868358888,2022-10-20,1.05,2000.0,892.5,1,,0.0,1,0,1
2025-01-01,55300-a7200,ito koyama - amortiguadores,0.0,100,10.0,2.8063420239798917,rojo,6,0.9348219455238004,2024-02-29,6.0,100.0,600.0,0,,0.0,1,0,1
2024-05-01,ehy004,ito koyama - direccion,0.0,100,16.3770225088237,1.801946194122142,rojo,6,0.6159702171418868,2023-05-19,1.96,100.0,196.0,1,,0.0,1,0,1
2024-11-01,a-33850,sakura filter,10.0,150,17.512529500000003,0.7221010632656512,amarillo,6,1.2698601663537936,2023-10-25,1.57,200.0,235.5,1,,0.5710197376112913,0,0,1
2024-11-01,c-301622,mann - brasil,0.0,50,7.0,0.22837292968155803,rojo,4,0.40167627696341235,2022-04-19,38.35,20.0,1917.5,0,,0.0,1,0,1
2024-12-01,ni-7327,ito koyama - palieres,64.0,50,1.0,9.3571125650788,verde,6,0.5887674684479142,2023-12-07,8.4,100.0,420.0,0,,64.0,0,0,0
2024-12-01,ch-006,ito koyama - palieres,0.0,100,12.0,0.9675320135679809,rojo,6,0.5906065622049873,2024-10-24,6.6,100.0,660.0,0,,0.0,1,0,1
2024-11-01,a-31230,sakura filter,25.0,50,2.0,3.5901098714230026,verde,6,0.6318602689931004,2022-06-06,3.97,50.0,198.5,0,,12.5,0,0,0
2024-12-01,icd1175,ishikawa - pastillas de freno,14.0,50,6.461756627067467,0.5008051979140995,verde,6,0.8184152403397292,2024-01-09,4.96,50.0,248.0,0,,2.166593514425443,0,0,0
2024-10-01,dtmlt275/70r18,deestone,79.0,50,6.0,3.285771796138055,verde,6,0.12105327251592288,2021-04-12,75.83,289.0,3791.5,1,,13.166666666666666,0,0,0
2025-01-01,c-6804,sakura filter,469.0,500,78.0,0.5521840497325323,verde,6,0.6034970792184288,2024-09-17,1.88,600.0,940.0,3,,6.012820512820513,0,0,0
2023-04-01,sat-018,aisin - japon,0.0,50,7.0,1.5105449452916098,rojo,6,0.5382869154080787,2022-11-15,219.62,47.0,10981.0,1,,0.0,1,0,1
2024-08-01,srb-031,seco - embragues,0.0,0,0.0,-2.89568177308448,rojo,4,0.38518407546747585,2024-07-18,6.07,100.0,0.0,0,,0.0,1,0,0
2024-12-01,a-5604-s,sakura filter,86.0,50,3.0,0.9856219444005653,verde,6,0.9317519102697344,2024-09-26,18.04,36.0,902.0,0,,28.666666666666668,0,0,0
2024-12-01,k002,ito koyama - resortes,16.0,100,14.550153,0.6065550098739501,verde,6,0.6948464189387354,2023-07-15,3.57,120.0,357.0,1,,1.0996447941131615,0,0,0
2024-12-01,sfc-24030,sakura filter,24.0,50,5.166666666666667,1.9782900782531567,verde,6,0.8161162268000117,2023-09-05,5.8,24.0,290.0,0,,4.64516129032258,0,0,0
2024-09-01,to-839,ito koyama - palieres,0.0,350,54.11985802519521,0.7435542270362642,rojo,6,0.5468361801791453,2024-06-21,6.32,350.0,2212.0,2,,0.0,1,0,1
2025-01-01,cf-400/1,mann - brasil,449.0,250,62.5,0.8670429952173971,verde,4,0.4617492164076123,2024-02-03,9.29,210.0,2322.5,3,,7.184,0,0,0
2025-01-01,48531-20111,ito koyama - amortiguadores,36.0,100,12.0,1.7947728242707324,verde,6,0.6725441109130356,2024-08-22,5.5,100.0,550.0,0,,3.0,0,0,0
2024-08-01,54651-22000,ito koyama - amortiguadores,0.0,50,4.707888,0.6828009191519252,rojo,6,0.6653000849795527,2023-07-25,10.6,78.0,530.0,2,,0.0,1,0,1
2025-01-01,55360-25050,ito koyama - amortiguadores,0.0,50,4.0,0.2667968432263687,rojo,6,0.6109772545768122,2023-07-25,10.1,78.0,505.0,2,,0.0,1,0,1
2024-12-01,as-5656-s,sakura filter,220.0,100,13.0,0.5733507634614845,verde,6,0.8692676808620358,2024-10-16,9.68,9.0,968.0,0,,16.923076923076923,0,0,0
2024-04-01,p1540cip500usr,prextoline - usa,0.0,100,23.5,1.9626402222567485,rojo,4,0.3987367147168137,2022-04-25,37.99,480.0,3799.0,2,,0.0,1,0,1
2023-08-01,sm017,ito koyama - torretas,0.0,150,20.587070781954026,0.7390177725642358,rojo,6,0.638933244358955,2023-05-19,4.57,60.0,685.5,0,,0.0,1,0,1
2024-08-01,t1069,ito koyama - trapecios,0.0,0,0.0,-8.953546080058684,rojo,6,0.5949002433082953,2024-03-19,4.06,200.0,0.0,2,,0.0,1,0,0
2024-12-01,hy-640,ito koyama - palieres,0.0,100,10.0,0.23392781412697,rojo,6,0.5816556575369684,2024-10-24,8.5,50.0,850.0,0,,0.0,1,0,1
2024-08-01,a-1079,sakura filter,57.0,50,4.789010333333334,0.28698383302838704,verde,6,0.8889190610921132,2023-07-26,1.82,20.0,91.0,0,,11.902250367525482,0,0,0
2024-12-01,ni-026,ito koyama - palieres,47.0,100,11.5,0.22452077369318357,verde,6,0.5539235209675911,2024-10-24,9.7,50.0,969.9999999999999,0,,4.086956521739131,0,0,0
2024-11-01,icd1566,ishikawa - pastillas de freno,0.0,100,15.0,0.537024265493092,rojo,6,0.902619001198916,2024-03-20,7.72,50.0,772.0,0,,0.0,1,0,1
2024-12-01,a-1180,sakura filter,148.0,100,14.0,0.3375582590180434,verde,6,1.6663342417977183,2023-10-05,1.22,180.0,122.0,1,,10.571428571428571,0,0,0
2024-07-01,afc10100/f-m1,prestone - mexico,288.0,350,112.08050342807807,0.14633427728473195,verde,3,0.5007672618518137,2023-12-18,5.85,360.0,2047.4999999999998,0,,2.5695816059999164,0,0,0
2025-01-01,sfc-10310-10,sakura filter,227.0,100,12.952356921343501,0.82441009636533,verde,6,0.835263178218722,2023-12-05,7.6,180.0,760.0,0,,17.52576781033101,0,0,0
2024-12-01,a-1840-s,sakura filter,48.0,150,21.93534741990493,0.9644483155514539,verde,6,0.761321191133391,2023-11-24,25.45,50.0,3817.5,2,,2.188248906258173,0,0,0
2024-05-01,rhy010,ito koyama - direccion,0.0,100,13.39762428128052,0.8331096766982432,rojo,6,0.7414061138053772,2023-05-19,3.23,160.0,323.0,0,,0.0,1,0,1
2024-11-01,vw-005,ito koyama - palieres,0.0,400,59.96429384059841,0.7331011594017184,rojo,6,0.5870300536320161,2024-10-24,6.4,100.0,2560.0,2,,0.0,1,0,1
2024-12-01,a-1158,sakura filter,338.0,100,11.701492309570312,5.929619512038641,verde,6,0.5540240439963039,2024-10-16,6.52,148.0,652.0,2,,28.885204643817914,0,0,0
2024-12-01,eo-1802,sakura filter,221.0,100,13.790576515977675,2.088710281306046,verde,6,1.284342863917076,2024-02-28,1.49,100.0,149.0,0,,16.025435901388953,0,0,0
2024-01-01,s-bolsas,sin definicion,0.0,0,,,rojo,0,-1.0,2022-10-03,0.1,900.0,0.0,0,,0.0,1,0,
2025-01-01,fc-1804,sakura filter,73.0,100,10.5,1.2782459952563963,verde,6,0.959413247172982,2023-09-05,2.05,100.0,204.99999999999997,0,,6.9523809523809526,0,0,0
2024-12-01,54661-a0100,ito koyama - amortiguadores,36.0,50,8.25,0.560128106384314,verde,6,0.6186421812713254,2024-02-29,12.1,102.0,605.0,1,,4.363636363636363,0,0,0
2024-12-01,rxfc113641bep,wagner locked - usa,2388.0,750,375.0,0.9553579899121003,verde,2,0.3469475196973215,2024-10-09,3.39,2592.0,2542.5,2,,6.368,0,0,0
2024-12-01,opt-030,aisin - japon,13.0,50,2.5,0.447213595499958,verde,6,0.30618548046484173,2022-01-17,22.67,60.0,1133.5,0,,5.2,0,0,0
2024-09-01,cac-1801,sakura filter,16.0,50,4.0,3.1205523905587973,verde,6,0.9191225433949356,2023-10-25,2.38,120.0,119.0,0,,4.0,0,0,0
2024-11-01,a-2102,sakura filter,100.0,50,2.0,1.825741858350554,verde,6,0.8588443257297157,2024-09-26,2.09,100.0,104.5,0,,50.0,0,0,0
2025-01-01,55302-51y00,ito koyama - amortiguadores,0.0,50,4.920759915990147,4.753262615100351,rojo,6,0.6362302809259082,2024-08-22,9.8,68.0,490.00000000000006,3,,0.0,1,0,1
2024-02-01,11347,marilia,0.0,100,20.00090789794922,1.6759807995220497,rojo,4,0.472680722522829,2019-08-23,1.76,500.0,176.0,0,,0.0,1,0,1
2024-11-01,48077,narva,98.0,100,20.833333333333332,0.46012172302554905,verde,4,0.5422926080281896,2024-05-29,12.208355963230133,200.0,1220.8355963230133,0,,4.704000000000001,0,0,0
2025-01-01,n010,ito koyama - resortes,0.0,300,49.24652393142816,0.617145915469529,rojo,6,0.6938973120975372,2023-08-31,4.52,184.0,1355.9999999999998,3,,0.0,1,0,1
2024-12-01,a-29400,sakura filter,107.0,50,4.752424284221028,0.5500486419613017,verde,6,0.9633173924070272,2024-02-28,3.84,120.0,192.0,0,,22.51482477169827,0,0,0
2024-12-01,083865750,monark - alemania,27.0,50,4.0,1.0408329997330663,verde,4,0.3528736559678986,,,,,0,,6.75,0,0,0
2024-11-01,96424025sp,ito koyama - amortiguadores,80.0,50,5.5,0.46552398471930956,verde,6,0.6397817020452421,2024-08-22,9.85,60.0,492.5,2,,14.545454545454545,0,0,0
2025-01-01,ca-1402,sakura filter,382.0,50,6.428679525436549,3.766251887443767,verde,6,1.0684292384437573,2024-09-30,1.13,200.0,56.49999999999999,1,,59.42122305032147,0,0,0
2024-12-01,55300-2k000,ito koyama - amortiguadores,88.0,50,6.0,0.7243558228002945,verde,6,0.6323876629848384,2024-08-22,5.71,100.0,285.5,0,,14.666666666666666,0,0,0
2024-10-01,ch013,ito koyama - resortes,68.0,50,8.0,0.8003905296791061,verde,6,0.7395910208837915,2024-01-22,6.0,96.0,300.0,0,,8.5,0,0,0
2024-10-01,n011,ito koyama - resortes,0.0,100,10.0,1.514375558880073,rojo,6,0.7120637463074777,2024-01-22,5.04,56.0,504.0,1,,0.0,1,0,1
2024-10-01,ehy006,ito koyama - direccion,0.0,0,0.0,-6.577347756285121,rojo,6,0.6267750207860908,2023-05-19,2.0,160.0,0.0,1,,0.0,1,0,0
2022-12-01,48531-09840,ito koyama - amortiguadores,0.0,300,49.67044773791292,0.5017602876065119,rojo,6,1.2676744808992173,2022-02-07,8.6,109.0,2580.0,2,,0.0,1,0,1
2024-04-01,49027b,tkl - taiwan,0.0,150,25.307273864746094,1.5199861742974317,rojo,4,0.6244137443751523,2022-10-20,2.5,600.0,375.0,0,,0.0,1,0,1
2024-08-01,rto015,ito koyama - direccion,0.0,200,27.78728993733724,0.7806552055616052,rojo,6,0.6808094085578545,2023-05-19,2.63,510.0,526.0,2,,0.0,1,0,1
2024-09-01,dttmlt265/75r16,deestone,52.0,50,4.0,0.18633899812498245,verde,6,0.20974159352938446,2022-04-09,74.46,150.0,3722.9999999999995,1,,13.0,0,0,0
2024-12-01,98014,narva,63.0,100,17.5,0.3228276429843484,verde,4,0.4523291555979383,2023-09-21,4.996271479129792,100.0,499.6271479129792,0,,3.6,0,0,0
2025-01-01,54661-2s000,ito koyama - amortiguadores,16.0,100,12.0,1.1460647914375695,verde,6,0.6340168025389871,2024-08-22,12.32,80.0,1232.0,3,,1.3333333333333333,0,0,0
2024-09-01,t1005,ito koyama - trapecios,54.0,50,2.0,1.343709624716425,verde,6,0.6519433993115624,2024-03-19,10.43,60.0,521.5,0,,27.0,0,0,0
2024-11-01,k-polos,sin definicion,0.0,0,,,rojo,0,-1.0,2024-07-31,26.124001043264908,400.0,0.0,0,,0.0,1,0,
2024-12-01,c-23750,mann - brasil,161.0,50,2.5,1.4907119849998596,verde,4,0.416696064511978,2024-02-05,26.540467348098755,30.0,1327.0233674049377,0,,64.4,0,0,0
2024-10-01,wk-842,mann - brasil,11.0,50,7.455795,0.48975108847562304,verde,4,0.48626578505834256,2023-03-15,5.975304993391037,60.0,298.76524966955185,0,,1.4753624529644391,0,0,0
